timestamp,pv_kw,load_kw,on_site_use,surplus,deficit,soc_kwh,battery_used_kwh,unmet_load_kwh,total_load_supplied
2021-05-06 05:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0
2021-05-06 06:00:00,0.949875,2.7050459849004804,0.949875,0.0,1.7551709849004804,0.0,0.0,1.7551709849004804,0.949875
2021-05-06 07:00:00,2.1465,2.318610844200412,2.1465,0.0,0.1721108442004117,0.0,0.0,0.1721108442004117,2.1465
2021-05-06 08:00:00,2.797125,1.932175703500343,1.932175703500343,0.8649492964996568,0.0,0.7784543668496912,0.0,0.0,1.932175703500343
2021-05-06 09:00:00,4.563375000000001,1.5457405628002745,1.5457405628002745,3.0176344371997263,0.0,3.494325360329445,0.0,0.0,1.5457405628002745
2021-05-06 10:00:00,6.1080000000000005,1.3525229924502402,1.3525229924502402,4.755477007549761,0.0,7.7742546671242305,0.0,0.0,1.3525229924502402
2021-05-06 11:00:00,5.42475,1.159305422100206,1.159305422100206,4.265444577899793,0.0,11.613154787234045,0.0,0.0,1.159305422100206
2021-05-06 12:00:00,5.992125000000001,1.159305422100206,1.159305422100206,4.832819577899794,0.0,15.962692407343859,0.0,0.0,1.159305422100206
2021-05-06 13:00:00,5.374875,1.159305422100206,1.159305422100206,4.215569577899794,0.0,19.756705027453673,0.0,0.0,1.159305422100206
2021-05-06 14:00:00,3.843375000000001,1.3525229924502402,1.3525229924502402,2.4908520075497607,0.0,21.99847183424846,0.0,0.0,1.3525229924502402
2021-05-06 15:00:00,2.624625,1.5457405628002745,1.5457405628002745,1.0788844371997257,0.0,22.969467827728213,0.0,0.0,1.5457405628002745
2021-05-06 16:00:00,1.152375,1.932175703500343,1.152375,0.0,0.7798007035003429,22.103022601616722,0.7798007035003429,0.0,1.9321757035003428
2021-05-06 17:00:00,0.2422499999999999,3.091481125600549,0.2422499999999999,0.0,2.849231125600549,18.937210239838333,2.849231125600549,0.0,3.091481125600549
2021-05-06 18:00:00,0.0,4.637221688400824,0.0,0.0,4.637221688400824,13.784741697170752,4.637221688400824,0.0,4.637221688400824
2021-05-06 19:00:00,0.0,5.023656829100892,0.0,0.0,5.023656829100892,8.202900775947539,5.023656829100892,0.0,5.023656829100892
2021-05-06 20:00:00,0.0,3.091481125600549,0.0,0.0,3.091481125600549,4.767921747502484,3.091481125600549,0.0,3.091481125600549
2021-05-06 21:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,2.6210598547243253,1.932175703500343,0.0,1.932175703500343
2021-05-06 22:00:00,0.0,1.5457405628002745,0.0,0.0,1.5457405628002745,0.9035703405017981,1.5457405628002745,0.0,1.5457405628002745
2021-05-06 23:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.8132133064516183,0.34609211564858766,0.8132133064516183
2021-05-07 00:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-07 01:00:00,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,0.0
2021-05-07 02:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-07 03:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-07 04:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-07 05:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0
2021-05-07 06:00:00,0.955125,2.7050459849004804,0.955125,0.0,1.7499209849004806,0.0,0.0,1.7499209849004806,0.955125
2021-05-07 07:00:00,2.0595,2.318610844200412,2.0595,0.0,0.2591108442004119,0.0,0.0,0.2591108442004119,2.0595
2021-05-07 08:00:00,3.495,1.932175703500343,1.932175703500343,1.562824296499657,0.0,1.4065418668496914,0.0,0.0,1.932175703500343
2021-05-07 09:00:00,4.830374999999999,1.5457405628002745,1.5457405628002745,3.284634437199725,0.0,4.362712860329443,0.0,0.0,1.5457405628002745
2021-05-07 10:00:00,5.908499999999999,1.3525229924502402,1.3525229924502402,4.555977007549759,0.0,8.463092167124227,0.0,0.0,1.3525229924502402
2021-05-07 11:00:00,6.10875,1.159305422100206,1.159305422100206,4.9494445778997935,0.0,12.91759228723404,0.0,0.0,1.159305422100206
2021-05-07 12:00:00,5.9865,1.159305422100206,1.159305422100206,4.827194577899794,0.0,17.262067407343856,0.0,0.0,1.159305422100206
2021-05-07 13:00:00,5.205374999999999,1.159305422100206,1.159305422100206,4.046069577899793,0.0,20.90353002745367,0.0,0.0,1.159305422100206
2021-05-07 14:00:00,4.304625000000001,1.3525229924502402,1.3525229924502402,2.9521020075497604,0.0,23.560421834248455,0.0,0.0,1.3525229924502402
2021-05-07 15:00:00,3.1785000000000005,1.5457405628002745,1.5457405628002745,1.632759437199726,0.0,25.02990532772821,0.0,0.0,1.5457405628002745
2021-05-07 16:00:00,1.6713749999999998,1.932175703500343,1.6713749999999998,0.0,0.2608007035003432,24.740126768283382,0.2608007035003432,0.0,1.932175703500343
2021-05-07 17:00:00,0.320625,3.091481125600549,0.320625,0.0,2.770856125600549,21.66139773983833,2.770856125600549,0.0,3.091481125600549
2021-05-07 18:00:00,0.0,4.637221688400824,0.0,0.0,4.637221688400824,16.508929197170747,4.637221688400824,0.0,4.637221688400824
2021-05-07 19:00:00,0.0,5.023656829100892,0.0,0.0,5.023656829100892,10.927088275947535,5.023656829100892,0.0,5.023656829100892
2021-05-07 20:00:00,0.0,3.091481125600549,0.0,0.0,3.091481125600549,7.49210924750248,3.091481125600549,0.0,3.091481125600549
2021-05-07 21:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,5.3452473547243216,1.932175703500343,0.0,1.932175703500343
2021-05-07 22:00:00,0.0,1.5457405628002745,0.0,0.0,1.5457405628002745,3.6277578405017943,1.5457405628002745,0.0,1.5457405628002745
2021-05-07 23:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,2.339640704834899,1.159305422100206,0.0,1.159305422100206
2021-05-08 00:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,1.0515235691680036,1.159305422100206,0.0,1.159305422100206
2021-05-08 01:00:00,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,0.0,0.9463712122512032,0.019716639498968402,0.9463712122512032
2021-05-08 02:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-08 03:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-08 04:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-08 05:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0
2021-05-08 06:00:00,1.0248749999999998,2.7050459849004804,1.0248749999999998,0.0,1.680170984900481,0.0,0.0,1.680170984900481,1.0248749999999998
2021-05-08 07:00:00,2.527125,2.318610844200412,2.318610844200412,0.2085141557995879,0.0,0.18766274021962912,0.0,0.0,2.318610844200412
2021-05-08 08:00:00,4.237874999999999,1.932175703500343,1.932175703500343,2.305699296499656,0.0,2.2627921070693198,0.0,0.0,1.932175703500343
2021-05-08 09:00:00,4.297125,1.5457405628002745,1.5457405628002745,2.751384437199726,0.0,4.739038100549074,0.0,0.0,1.5457405628002745
2021-05-08 10:00:00,2.62425,1.3525229924502402,1.3525229924502402,1.2717270075497598,0.0,5.8835924073438575,0.0,0.0,1.3525229924502402
2021-05-08 11:00:00,3.217125,1.159305422100206,1.159305422100206,2.057819577899794,0.0,7.735630027453672,0.0,0.0,1.159305422100206
2021-05-08 12:00:00,4.506375,1.159305422100206,1.159305422100206,3.347069577899794,0.0,10.747992647563485,0.0,0.0,1.159305422100206
2021-05-08 13:00:00,4.425,1.159305422100206,1.159305422100206,3.2656945778997937,0.0,13.6871177676733,0.0,0.0,1.159305422100206
2021-05-08 14:00:00,3.8715,1.3525229924502402,1.3525229924502402,2.51897700754976,0.0,15.954197074468084,0.0,0.0,1.3525229924502402
2021-05-08 15:00:00,2.201625,1.5457405628002745,1.5457405628002745,0.6558844371997254,0.0,16.544493067947837,0.0,0.0,1.5457405628002745
2021-05-08 16:00:00,1.0938750000000002,1.932175703500343,1.0938750000000002,0.0,0.8383007035003429,15.613047841836345,0.8383007035003429,0.0,1.932175703500343
2021-05-08 17:00:00,0.206625,3.091481125600549,0.206625,0.0,2.884856125600549,12.407652146724622,2.884856125600549,0.0,3.091481125600549
2021-05-08 18:00:00,0.0,4.637221688400824,0.0,0.0,4.637221688400824,7.2551836040570405,4.637221688400824,0.0,4.637221688400824
2021-05-08 19:00:00,0.0,5.023656829100892,0.0,0.0,5.023656829100892,1.6733426828338276,5.023656829100892,0.0,5.023656829100892
2021-05-08 20:00:00,0.0,3.091481125600549,0.0,0.0,3.091481125600549,0.0,1.5060084145504449,1.5854727110501041,1.5060084145504449
2021-05-08 21:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0
2021-05-08 22:00:00,0.0,1.5457405628002745,0.0,0.0,1.5457405628002745,0.0,0.0,1.5457405628002745,0.0
2021-05-08 23:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-09 00:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-09 01:00:00,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,0.0
2021-05-09 02:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-09 03:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-09 04:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-09 05:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0
2021-05-09 06:00:00,0.521625,2.7050459849004804,0.521625,0.0,2.18342098490048,0.0,0.0,2.18342098490048,0.521625
2021-05-09 07:00:00,0.8280000000000001,2.318610844200412,0.8280000000000001,0.0,1.4906108442004118,0.0,0.0,1.4906108442004118,0.8280000000000001
2021-05-09 08:00:00,1.362375,1.932175703500343,1.362375,0.0,0.569800703500343,0.0,0.0,0.569800703500343,1.362375
2021-05-09 09:00:00,2.8485,1.5457405628002745,1.5457405628002745,1.3027594371997255,0.0,1.172483493479753,0.0,0.0,1.5457405628002745
2021-05-09 10:00:00,3.5355,1.3525229924502402,1.3525229924502402,2.18297700754976,0.0,3.1371628002745373,0.0,0.0,1.3525229924502402
2021-05-09 11:00:00,4.031625,1.159305422100206,1.159305422100206,2.872319577899794,0.0,5.722250420384352,0.0,0.0,1.159305422100206
2021-05-09 12:00:00,3.3843750000000004,1.159305422100206,1.159305422100206,2.225069577899794,0.0,7.724813040494167,0.0,0.0,1.159305422100206
2021-05-09 13:00:00,4.122,1.159305422100206,1.159305422100206,2.9626945778997937,0.0,10.391238160603981,0.0,0.0,1.159305422100206
2021-05-09 14:00:00,4.003125,1.3525229924502402,1.3525229924502402,2.65060200754976,0.0,12.776779967398765,0.0,0.0,1.3525229924502402
2021-05-09 15:00:00,2.7525,1.5457405628002745,1.5457405628002745,1.2067594371997254,0.0,13.862863460878518,0.0,0.0,1.5457405628002745
2021-05-09 16:00:00,1.4564999999999997,1.932175703500343,1.4564999999999997,0.0,0.4756757035003434,13.334334901433692,0.47567570350034344,0.0,1.932175703500343
2021-05-09 17:00:00,0.29775,3.091481125600549,0.29775,0.0,2.793731125600549,10.23018920632197,2.793731125600549,0.0,3.091481125600549
2021-05-09 18:00:00,0.0,4.637221688400824,0.0,0.0,4.637221688400824,5.077720663654389,4.637221688400824,0.0,4.637221688400824
2021-05-09 19:00:00,0.0,5.023656829100892,0.0,0.0,5.023656829100892,0.0,4.56994859728895,0.45370823181194186,4.56994859728895
2021-05-09 20:00:00,0.0,3.091481125600549,0.0,0.0,3.091481125600549,0.0,0.0,3.091481125600549,0.0
2021-05-09 21:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0
2021-05-09 22:00:00,0.0,1.5457405628002745,0.0,0.0,1.5457405628002745,0.0,0.0,1.5457405628002745,0.0
2021-05-09 23:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-10 00:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-10 01:00:00,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,0.0
2021-05-10 02:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-10 03:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-10 04:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-10 05:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0
2021-05-10 06:00:00,0.8898750000000001,2.7050459849004804,0.8898750000000001,0.0,1.8151709849004805,0.0,0.0,1.8151709849004805,0.8898750000000001
2021-05-10 07:00:00,2.44125,2.318610844200412,2.318610844200412,0.1226391557995882,0.0,0.11037524021962938,0.0,0.0,2.318610844200412
2021-05-10 08:00:00,3.621375,1.932175703500343,1.932175703500343,1.689199296499657,0.0,1.6306546070693206,0.0,0.0,1.932175703500343
2021-05-10 09:00:00,5.332125,1.5457405628002745,1.5457405628002745,3.786384437199726,0.0,5.038400600549075,0.0,0.0,1.5457405628002745
2021-05-10 10:00:00,5.52225,1.3525229924502402,1.3525229924502402,4.16972700754976,0.0,8.79115490734386,0.0,0.0,1.3525229924502402
2021-05-10 11:00:00,6.6195,1.159305422100206,1.159305422100206,5.460194577899794,0.0,13.705330027453673,0.0,0.0,1.159305422100206
2021-05-10 12:00:00,6.2925,1.159305422100206,1.159305422100206,5.133194577899794,0.0,18.325205147563487,0.0,0.0,1.159305422100206
2021-05-10 13:00:00,5.783625,1.159305422100206,1.159305422100206,4.624319577899794,0.0,22.487092767673303,0.0,0.0,1.159305422100206
2021-05-10 14:00:00,4.713,1.3525229924502402,1.3525229924502402,3.36047700754976,0.0,25.511522074468086,0.0,0.0,1.3525229924502402
2021-05-10 15:00:00,3.4998749999999994,1.5457405628002745,1.5457405628002745,1.954134437199725,0.0,27.27024306794784,0.0,0.0,1.5457405628002745
2021-05-10 16:00:00,1.83375,1.932175703500343,1.83375,0.0,0.0984257035003433,27.160881175169678,0.0984257035003433,0.0,1.9321757035003433
2021-05-10 17:00:00,0.357,3.091481125600549,0.357,0.0,2.734481125600549,24.12256881339129,2.734481125600549,0.0,3.0914811256005486
2021-05-10 18:00:00,0.0,4.637221688400824,0.0,0.0,4.637221688400824,18.97010027072371,4.637221688400824,0.0,4.637221688400824
2021-05-10 19:00:00,0.0,5.023656829100892,0.0,0.0,5.023656829100892,13.388259349500496,5.023656829100892,0.0,5.023656829100892
2021-05-10 20:00:00,0.0,3.091481125600549,0.0,0.0,3.091481125600549,9.953280321055441,3.091481125600549,0.0,3.091481125600549
2021-05-10 21:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,7.806418428277283,1.932175703500343,0.0,1.932175703500343
2021-05-10 22:00:00,0.0,1.5457405628002745,0.0,0.0,1.5457405628002745,6.088928914054756,1.5457405628002745,0.0,1.5457405628002745
2021-05-10 23:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,4.80081177838786,1.159305422100206,0.0,1.159305422100206
2021-05-11 00:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,3.512694642720965,1.159305422100206,0.0,1.159305422100206
2021-05-11 01:00:00,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,2.4392636963318854,0.9660878517501718,0.0,0.9660878517501718
2021-05-11 02:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,1.5805189392206218,0.7728702814001372,0.0,0.7728702814001372
2021-05-11 03:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.7217741821093582,0.7728702814001372,0.0,0.7728702814001372
2021-05-11 04:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.6495967638984224,0.5097086582017836,0.6495967638984224
2021-05-11 05:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0
2021-05-11 06:00:00,1.0335,2.7050459849004804,1.0335,0.0,1.6715459849004803,0.0,0.0,1.6715459849004803,1.0335
2021-05-11 07:00:00,2.464125,2.318610844200412,2.318610844200412,0.1455141557995882,0.0,0.1309627402196294,0.0,0.0,2.318610844200412
2021-05-11 08:00:00,3.96825,1.932175703500343,1.932175703500343,2.036074296499657,0.0,1.9634296070693207,0.0,0.0,1.932175703500343
